,WAR,Age,Games,pitcher,start_ratio
2978,"[-0.5, -0.1]","['24', '25']","[20.0, 1.0]",True,0.0
2979,"[3.0, 3.6, 1.7000000000000002, 0.1, 3.9999999999999996, 2.8999999999999995, -0.7999999999999999, 5.9, 2.6, 1.5, 0.8, -0.7, -0.3, 1.4, -0.3]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37']","[11.0, 31.0, 23.0, 48.0, 35.0, 33.0, 35.0, 34.0, 32.0, 26.0, 31.0, 7.0, 5.0, 24.0, 17.0]",True,0.875
2980,[0.3],['22'],[1.0],True,1.0
2981,"[0.4, 0.2, 1.2, 0.7, 0.7000000000000001, 0.3]","['26', '27', '28', '29', '30', '31']","[20.0, 52.0, 73.0, 66.0, 55.0, 71.0]",True,0.0
2982,"[-0.8, -0.6, -0.1, 0.30000000000000004, 2.7, 0.5, 1.0, 0.8, 2.0, -0.7000000000000001, 0.1, -0.1]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33']","[22.0, 12.0, 3.0, 62.0, 80.0, 73.0, 67.0, 69.0, 73.0, 62.0, 60.0, 10.0]",True,0.006745362563237774
2983,"[0.2, 0.2, 1.4, -0.9, -0.1, 0.1]","['24', '25', '26', '27', '28', '29']","[8.0, 23.0, 76.0, 56.0, 25.0, 84.0]",False,
2984,"[-0.1, 0.8, -0.1, 1.9, 1.0, 0.6, 0.9, 0.9, 0.0]","['25', '26', '27', '29', '30', '31', '32', '33', '36']","[6.0, 23.0, 22.0, 64.0, 78.0, 86.0, 88.0, 92.0, 25.0]",True,0.0
2985,"[0.0, -1.4, -0.3, 1.0, 2.0, 0.9, 1.8, 2.3, 0.6, 1.2, -2.4]","['25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[8.0, 94.0, 67.0, 95.0, 144.0, 156.0, 160.0, 150.0, 133.0, 158.0, 137.0]",False,
2986,"[-0.1, 0.9, 1.2, -0.1, -0.2, -0.2, 0.7, -0.3]","['24', '25', '26', '27', '28', '29', '30', '31']","[4.0, 43.0, 134.0, 33.0, 24.0, 18.0, 15.0, 50.0]",False,
2987,"[0.0, 0.0, 2.2, -0.3, 6.1, 1.8, 2.0, 3.4, 2.4, 0.6, 1.5, 1.2, 0.3]","['24', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '40']","[39.0, 6.0, 123.0, 85.0, 145.0, 110.0, 135.0, 143.0, 98.0, 91.0, 88.0, 86.0, 40.0]",False,
2988,[-0.1],['24'],[6.0],True,0.6666666666666666
2989,"[0.1, 0.7, -0.3, -1.2, 1.0]","['21', '22', '23', '24', '25']","[2.0, 16.0, 17.0, 70.0, 96.0]",False,
2990,"[-0.1, -0.5, 0.9, 2.4, -0.09999999999999998, 1.6, 1.0, 0.8, 1.1, 1.9, 0.1]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[7.0, 15.0, 23.0, 70.0, 66.0, 65.0, 76.0, 54.0, 69.0, 60.0, 50.0]",True,0.0
2991,"[-0.1, 0.0, -0.1]","['23', '25', '27']","[9.0, 14.0, 30.0]",False,
2992,"[0.0, -0.4, 0.0, 0.2]","['24', '25', '26', '27']","[1.0, 2.0, 12.0, 29.0]",True,0.022727272727272728
2993,"[0.0, -0.1, -0.1]","['26', '27', '28']","[9.0, 2.0, 4.0]",True,0.0
2994,[5.2],['24'],[161.0],False,
2995,"[0.1, 0.4, 0.9, 4.3999999999999995, 1.3, 3.0999999999999996, -0.8, 0.9000000000000001, -0.2, -0.7999999999999999, 4.699999999999999, 3.2, 1.2000000000000002, -0.4]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[2.0, 18.0, 31.0, 33.0, 34.0, 33.0, 17.0, 18.0, 31.0, 10.0, 32.0, 33.0, 22.0, 7.0]",True,0.9906542056074766
2996,"[0.0, 1.2, -0.3, 0.2, -0.8, -1.0, 0.3]","['23', '24', '25', '26', '27', '29', '30']","[16.0, 26.0, 143.0, 14.0, 76.0, 39.0, 27.0]",False,
2997,"[-0.6, -0.2, 0.09999999999999998]","['25', '27', '29']","[19.0, 25.0, 24.0]",False,
2998,"[-0.1, -0.2, 1.4, 0.0, -0.30000000000000004]","['24', '25', '27', '28', '29']","[31.0, 9.0, 19.0, 40.0, 21.0]",True,0.3333333333333333
2999,"[0.6, 0.1, -0.3, -0.2, 0.4, 0.1, 0.2, -0.2]","['26', '27', '28', '29', '30', '32', '33', '34']","[112.0, 102.0, 57.0, 49.0, 27.0, 46.0, 35.0, 15.0]",False,
3000,"[0.0, 1.2, -1.3, 0.7, 4.3999999999999995, -0.1, -0.4, 1.2000000000000002, -0.4, 1.0, 0.1]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']","[35.0, 22.0, 41.0, 22.0, 29.0, 12.0, 18.0, 25.0, 30.0, 21.0, 33.0]",True,0.6111111111111112
3001,"[0.1, 0.0, -0.2, 0.2, 1.9, 0.7, 1.6, -0.5]","['26', '27', '31', '32', '33', '34', '36', '37']","[13.0, 1.0, 3.0, 2.0, 38.0, 23.0, 41.0, 23.0]",True,0.2152777777777778
3002,"[0.6, -1.0, -1.9, -0.3, -0.2]","['21', '22', '23', '24', '26']","[16.0, 148.0, 102.0, 31.0, 11.0]",False,
3003,"[1.5, 4.9, 1.1, 0.9, 1.4, -0.8, 0.4, 0.6, 0.2, -0.4]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32']","[51.0, 147.0, 101.0, 55.0, 119.0, 117.0, 123.0, 100.0, 36.0, 26.0]",False,
3004,[-0.7],['25'],[21.0],True,0.0
3005,[-0.09999999999999998],['22'],[19.0],True,1.0
3006,"[0.1, 1.9, 0.3, 1.3, 0.9, 0.1, -0.1, -0.4, 0.1, 0.6, 1.2, -0.1]","['27', '28', '29', '30', '31', '32', '33', '34', '36', '37', '38', '39']","[15.0, 80.0, 7.0, 87.0, 85.0, 13.0, 8.0, 14.0, 22.0, 50.0, 79.0, 39.0]",True,0.0
3007,"[0.1, -0.7, 0.5, -0.7]","['24', '25', '27', '28']","[8.0, 28.0, 22.0, 14.0]",False,
3008,"[0.8, 0.2, 0.5, 0.0, 0.4, -0.2, 0.4, -0.2, 0.1]","['25', '26', '27', '28', '29', '30', '31', '32', '33']","[12.0, 72.0, 74.0, 48.0, 66.0, 49.0, 62.0, 18.0, 6.0]",True,0.036855036855036855
3009,"[0.0, 0.8, 0.8999999999999999, 0.5, -0.7, -0.1, -0.4]","['24', '25', '26', '27', '28', '29', '30']","[4.0, 46.0, 44.0, 122.0, 40.0, 20.0, 44.0]",False,
3010,"[0.9, -0.3, 2.6, 2.1, -0.4, 1.7, -1.0, 4.5, 1.8, -0.1, -0.5, -0.4]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']","[13.0, 8.0, 51.0, 31.0, 17.0, 32.0, 30.0, 32.0, 27.0, 12.0, 14.0, 23.0]",True,0.7275862068965517
3011,"[0.1, -0.2, 0.1, -0.2, 0.5, 3.3, -1.1, -1.6]","['23', '24', '25', '26', '27', '28', '29', '30']","[2.0, 3.0, 5.0, 8.0, 8.0, 28.0, 26.0, 17.0]",True,0.5257731958762887
3012,"[0.4, -0.4, -0.3]","['25', '26', '27']","[17.0, 11.0, 12.0]",True,0.1
3013,"[0.0, -0.2, -0.5]","['24', '25', '26']","[46.0, 45.0, 30.0]",True,0.0
3014,"[-1.0, 0.8, -0.5, -0.4, 3.3, 4.1, 5.8, 1.6, 0.5, 3.1, -1.1, -0.4]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[47.0, 38.0, 93.0, 75.0, 128.0, 143.0, 149.0, 107.0, 59.0, 147.0, 102.0, 129.0]",False,
3015,[-0.1],['24'],[10.0],True,0.0
3016,"[0.1, -0.5, 1.0]","['24', '25', '26']","[28.0, 78.0, 94.0]",False,
3017,"[0.2, 0.0, -0.6, -0.19999999999999998]","['23', '24', '25', '26']","[18.0, 22.0, 5.0, 1.0]",True,0.021739130434782608
3018,[0.4],['27'],[11.0],True,0.0
3019,"[-0.4, -0.9, 2.0, 4.5, 3.5, 4.6, 1.7, 6.1, 1.9, 6.1, 4.4, 2.5, 3.2, 1.9, 0.4, 0.3]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37']","[45.0, 88.0, 118.0, 144.0, 147.0, 122.0, 126.0, 129.0, 110.0, 142.0, 141.0, 153.0, 132.0, 122.0, 90.0, 118.0]",False,
3020,"[-0.8, -0.3, 4.0, 1.9, -0.2, 0.9, -0.4, 1.3]","['24', '25', '26', '27', '28', '29', '30', '31']","[128.0, 59.0, 149.0, 135.0, 133.0, 119.0, 37.0, 96.0]",False,
3021,"[-0.3, -0.1, -0.2, -0.5]","['25', '26', '27', '30']","[4.0, 10.0, 5.0, 8.0]",True,0.0
3022,"[0.4, -1.1, -0.4]","['24', '25', '27']","[98.0, 48.0, 97.0]",False,
3023,"[-0.6, 0.6, 2.0, 2.8, 1.4, 2.6, -1.1, -0.4, -0.9, 0.0]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32']","[22.0, 149.0, 161.0, 123.0, 141.0, 155.0, 58.0, 139.0, 135.0, 25.0]",False,
3024,"[0.0, -0.7, 3.6, 1.5, 6.3, 1.5, 4.5, 4.7, 2.2, -0.3, 2.0, -1.6]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']","[39.0, 157.0, 158.0, 159.0, 162.0, 161.0, 162.0, 162.0, 162.0, 42.0, 158.0, 89.0]",False,
3025,"[2.8, 1.0, -0.1, 3.6, 2.2, 2.4, 0.9]","['24', '25', '26', '27', '28', '29', '30']","[124.0, 73.0, 145.0, 138.0, 132.0, 84.0, 71.0]",False,
3026,"[0.5, 0.4, 0.0, 0.0, -0.1]","['27', '28', '29', '30', '32']","[94.0, 13.0, 10.0, 8.0, 7.0]",False,
3027,"[0.0, 0.3, 0.1, 2.1, -1.2, -0.3, -0.4, 1.8, -1.7, -0.10000000000000003, -0.1, -0.2]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[3.0, 124.0, 147.0, 155.0, 40.0, 15.0, 24.0, 123.0, 115.0, 74.0, 134.0, 45.0]",False,
3028,[-0.4],['28'],[12.0],True,0.0
3029,"[0.2, -0.8]","['23', '24']","[10.0, 21.0]",True,0.0
3030,"[-0.3, -0.9, -0.5, 0.0]","['23', '24', '25', '31']","[9.0, 17.0, 2.0, 14.0]",True,0.5
3031,"[1.1, 0.6, 1.1, 1.0, 4.3, -0.5, 1.5, 1.2, 1.7, 2.6, 0.2, -0.6]","['28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40']","[33.0, 68.0, 54.0, 50.0, 68.0, 69.0, 61.0, 72.0, 68.0, 60.0, 32.0, 45.0]",True,0.0
3032,"[0.9, -0.1, 4.9]","['20', '21', '22']","[58.0, 121.0, 156.0]",False,
3033,"[-0.1, 0.5, 0.1]","['18', '22', '23']","[2.0, 1.0, 2.0]",True,0.2
3034,"[0.0, -0.1, -0.6, -0.2, 1.2]","['23', '24', '25', '26', '28']","[10.0, 5.0, 9.0, 34.0, 22.0]",True,0.375
3035,"[0.1, -0.4, -0.6, -0.3]","['21', '25', '27', '28']","[2.0, 66.0, 41.0, 34.0]",False,
3036,"[-0.1, 0.7, 2.3, 2.6, 4.3, 5.8, 4.1, 6.9, 4.0, 5.5, 4.5, 3.2, 6.3, 5.2, 2.9, 4.7, 4.5, 3.6, 0.8, 0.3]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40']","[22.0, 84.0, 152.0, 156.0, 154.0, 159.0, 159.0, 160.0, 111.0, 143.0, 162.0, 158.0, 162.0, 158.0, 158.0, 160.0, 155.0, 154.0, 154.0, 110.0]",False,
3037,"[0.2, 2.3, 1.0, -1.1, 1.1, 0.8, 0.1]","['24', '25', '26', '27', '28', '29', '30']","[18.0, 44.0, 73.0, 54.0, 70.0, 71.0, 8.0]",True,0.0
3038,"[-0.5, 0.0]","['24', '25']","[18.0, 3.0]",True,0.0
3039,"[0.19999999999999998, 1.9, -0.5, 0.2, 2.0, 1.3, 0.3, 1.9, 2.1, 0.4, 2.6, 0.8, 0.7, -0.2]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[10.0, 40.0, 6.0, 7.0, 53.0, 71.0, 14.0, 77.0, 64.0, 42.0, 69.0, 68.0, 64.0, 6.0]",True,0.01353637901861252
3040,"[0.4, -0.8, -0.2]","['26', '27', '28']","[19.0, 72.0, 3.0]",False,
3041,"[-0.2, -0.6, 0.0, -0.8]","['22', '23', '24', '25']","[22.0, 70.0, 25.0, 138.0]",False,
3042,"[0.7, 2.6, 2.3000000000000003, 2.0, 0.7]","['25', '26', '27', '28', '29']","[18.0, 37.0, 63.0, 66.0, 68.0]",True,0.08333333333333333
3043,"[-0.3, 0.6, 1.0, 3.3, 1.6, -0.8, 0.8, 1.6, 1.6, 1.6, 0.9, 0.30000000000000004, -0.3, -0.1]","['25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38']","[20.0, 75.0, 113.0, 125.0, 143.0, 95.0, 142.0, 108.0, 134.0, 112.0, 134.0, 117.0, 101.0, 29.0]",False,
3044,"[-0.2, 2.5, 2.9, 1.4, 1.6, 2.0, 1.5, -0.5, 0.7, -0.1]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33']","[12.0, 39.0, 41.0, 53.0, 14.0, 56.0, 62.0, 37.0, 27.0, 1.0]",True,0.18128654970760233
3045,[-0.3],['27'],[8.0],True,0.0
3046,"[0.5, 0.1]","['25', '26']","[13.0, 61.0]",False,
3047,"[0.0, -0.1, -0.1, 0.3, 0.5, -0.5, 0.7, 0.4, 0.8, 0.4, -0.09999999999999998, 0.7, 0.2]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[24.0, 50.0, 7.0, 54.0, 40.0, 32.0, 99.0, 40.0, 52.0, 52.0, 57.0, 37.0, 23.0]",False,
3048,"[-0.5, 0.4, 0.0, -0.6, -0.2, -0.3, 0.0, 0.6]","['26', '28', '29', '30', '31', '32', '33', '34']","[28.0, 9.0, 50.0, 65.0, 70.0, 43.0, 27.0, 58.0]",True,0.008571428571428572
3049,"[-0.30000000000000004, -0.9, 0.9, 2.3, 2.0, 1.6, 1.1, 0.4, -0.8]","['26', '27', '30', '31', '32', '33', '34', '35', '36']","[46.0, 8.0, 10.0, 53.0, 59.0, 58.0, 46.0, 39.0, 18.0]",True,0.0
3050,"[2.3, 3.6]","['23', '24']","[48.0, 123.0]",False,
3051,"[-0.1, 0.5, 0.1]","['18', '22', '23']","[2.0, 1.0, 2.0]",True,0.2
3052,"[-0.4, -0.2, 0.2]","['23', '24', '25']","[28.0, 7.0, 7.0]",False,
3053,"[0.6, 0.5, 3.5, 2.1, 0.8, -0.1, 0.2, -0.3, 1.5, -1.0, -0.4, -1.1, -0.2]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[50.0, 95.0, 157.0, 152.0, 145.0, 138.0, 134.0, 56.0, 155.0, 151.0, 132.0, 101.0, 73.0]",False,
3054,"[1.2, -0.8, -0.3, 0.0, 0.0, 1.4, 0.9, 0.2, 2.7, 1.6, -0.8, 0.6, 0.6]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[65.0, 141.0, 19.0, 8.0, 43.0, 32.0, 58.0, 93.0, 112.0, 101.0, 93.0, 80.0, 75.0]",False,
3055,"[0.2, 1.2, 0.1, -0.4, -0.5]","['25', '26', '27', '28', '30']","[32.0, 73.0, 52.0, 18.0, 29.0]",True,0.0
3056,"[-0.2, 1.6, 1.2, 0.0, -1.0, -1.1, 0.0, 1.5, -0.5]","['24', '25', '26', '27', '28', '29', '30', '31', '32']","[17.0, 128.0, 116.0, 52.0, 39.0, 34.0, 104.0, 105.0, 101.0]",False,
3057,"[0.1, 3.1, 2.7, 0.7, 2.3, 0.4]","['22', '23', '24', '25', '26', '27']","[47.0, 103.0, 132.0, 122.0, 124.0, 151.0]",False,
3058,"[0.6000000000000001, 0.0, 0.4, -0.5, 0.9, 0.7, 0.5, -0.1]","['21', '22', '23', '24', '25', '26', '27', '28']","[7.0, 18.0, 20.0, 47.0, 64.0, 79.0, 26.0, 10.0]",True,0.19557195571955718
3059,[0.3],['24'],[19.0],False,
3060,"[0.1, 0.8, -0.2, 0.0, 0.5, -0.4, 0.1, 0.0, 0.7, -0.1, 1.0, 0.6, 1.2, -0.1, 0.30000000000000004]","['24', '25', '26', '27', '28', '29', '30', '31', '33', '34', '35', '36', '37', '38', '39']","[22.0, 37.0, 18.0, 5.0, 74.0, 8.0, 30.0, 2.0, 61.0, 85.0, 54.0, 80.0, 64.0, 61.0, 71.0]",True,0.0
3061,[0.7],['24'],[9.0],True,0.5555555555555556
3062,"[-0.5, 0.4, 0.0, -0.6, -0.2, -0.3, 0.0, 0.6]","['26', '28', '29', '30', '31', '32', '33', '34']","[28.0, 9.0, 50.0, 65.0, 70.0, 43.0, 27.0, 58.0]",True,0.008571428571428572
3063,"[2.5, 0.09999999999999987, 0.0]","['26', '27', '30']","[32.0, 34.0, 6.0]",True,0.7361111111111112
3064,"[-0.4, -0.1, -0.4, -0.6000000000000001, 0.1, -0.1]","['24', '25', '27', '29', '30', '31']","[4.0, 10.0, 2.0, 24.0, 11.0, 4.0]",True,0.36363636363636365
3065,"[0.0, 0.1, 0.3, -0.1, -0.8, 0.0, 0.2, -0.3, -0.6, 0.2, -0.7]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']","[3.0, 8.0, 39.0, 40.0, 45.0, 37.0, 4.0, 15.0, 13.0, 15.0, 34.0]",False,
3066,"[0.0, -0.7, 0.7, 0.2, 0.0]","['23', '24', '25', '26', '27']","[29.0, 59.0, 60.0, 13.0, 12.0]",True,0.0
3067,"[-0.3, 0.2, 0.1]","['23', '24', '25']","[2.0, 44.0, 19.0]",True,0.0
3068,"[0.2, 1.0, -0.4]","['30', '31', '32']","[22.0, 33.0, 13.0]",False,
3069,"[-0.2, -0.3, 1.9, 1.4, 0.3, 1.8, 2.0, 1.1, 3.5, 2.1, 0.0, 0.5, 7.0, 2.3, 1.9, -0.2]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39']","[8.0, 48.0, 33.0, 95.0, 80.0, 121.0, 85.0, 77.0, 111.0, 136.0, 1.0, 51.0, 156.0, 122.0, 93.0, 56.0]",False,
3070,"[0.3, 4.3, 2.9, 0.30000000000000004, -0.2]","['25', '26', '27', '28', '29']","[4.0, 27.0, 32.0, 23.0, 12.0]",True,0.8775510204081632
3071,"[0.0, -0.5, 0.2, -0.1, -0.2]","['28', '29', '33', '34', '35']","[6.0, 32.0, 25.0, 27.0, 7.0]",True,0.0
3072,"[0.6, 1.1, 0.2, 0.7, 4.8, 3.5, 4.3, 3.7, 1.7, 2.7, 4.0, 1.3, -0.7999999999999999]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36']","[109.0, 79.0, 51.0, 128.0, 152.0, 157.0, 157.0, 160.0, 149.0, 155.0, 155.0, 149.0, 116.0]",False,
3073,[0.0],['22'],[1.0],False,
3074,[-0.2],['27'],[29.0],False,
3075,"[-0.19999999999999998, 0.9]","['22', '23']","[4.0, 37.0]",True,0.07317073170731707
3076,[0.1],['26'],[7.0],True,0.0
3077,"[0.0, -0.2]","['23', '25']","[8.0, 6.0]",False,
3078,"[-0.8, -0.3, -0.1, 0.5, 0.2, -0.5, -0.1, 0.2, 0.1]","['23', '24', '25', '27', '28', '29', '32', '34', '35']","[25.0, 101.0, 16.0, 86.0, 71.0, 33.0, 6.0, 29.0, 20.0]",False,
3079,"[0.0, -0.1, 0.0, -0.3, 0.1, 0.1, -0.7, -0.5, 0.0, 0.5, 1.0]","['23', '24', '25', '27', '29', '30', '31', '32', '33', '35', '36']","[4.0, 13.0, 1.0, 14.0, 2.0, 19.0, 64.0, 37.0, 16.0, 42.0, 51.0]",False,
3080,"[-0.1, -0.4, -0.3, 0.1, -0.1, 1.1, 1.6, 2.4, 2.6, 3.2, 4.5, 1.7, 2.7, 2.9, 0.4, -1.7, 0.5, 0.7, -1.0]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42']","[4.0, 11.0, 37.0, 87.0, 92.0, 104.0, 137.0, 157.0, 123.0, 162.0, 159.0, 149.0, 162.0, 134.0, 155.0, 144.0, 130.0, 124.0, 90.0]",False,
3081,"[0.2, 1.8, 4.8, 4.7, 5.7, 2.5, 2.0, 2.9, 2.3, 0.6000000000000001, 2.8, -0.19999999999999998, -0.4]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[42.0, 112.0, 139.0, 157.0, 159.0, 148.0, 159.0, 96.0, 149.0, 146.0, 143.0, 34.0, 41.0]",False,
3082,[-0.4],['22'],[3.0],True,0.0
3083,"[-0.4, 0.0]","['28', '29']","[26.0, 17.0]",True,0.0
3084,"[-0.3, 3.1, 0.9, 4.4, 2.5, 3.1, 4.3, 4.6, 3.2, 2.6, 1.9, 3.2, -1.1, 1.5]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36']","[125.0, 156.0, 155.0, 158.0, 153.0, 151.0, 152.0, 150.0, 110.0, 120.0, 142.0, 137.0, 138.0, 128.0]",False,
3085,"[-0.2, 1.1, 1.0, 1.1, 0.1, 1.4, 0.5, 0.2, 0.2, 0.0]","['25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[10.0, 36.0, 82.0, 76.0, 80.0, 86.0, 77.0, 67.0, 67.0, 12.0]",True,0.0
3086,"[0.8, 1.6, 4.6, 2.3, 2.8, 3.8, 5.0, 5.3, 6.2, 3.7, 1.0, 1.1, -0.4, 0.4]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '37']","[39.0, 151.0, 153.0, 127.0, 109.0, 132.0, 149.0, 133.0, 154.0, 122.0, 128.0, 131.0, 81.0, 92.0]",False,
3087,"[-0.6, 0.0, -0.6, -0.7, 0.3, -0.1]","['22', '23', '24', '25', '26', '31']","[79.0, 8.0, 54.0, 30.0, 27.0, 20.0]",False,
3088,[-0.2],['26'],[13.0],True,0.0
3089,[0.0],['26'],[14.0],False,
3090,"[0.3, 1.0]","['23', '24']","[14.0, 30.0]",False,
3091,[0.0],['26'],[14.0],True,0.0
3092,[0.3],['24'],[26.0],False,
3093,"[-0.3, -0.1, 0.2, -0.4, 0.0]","['23', '24', '25', '26', '28']","[9.0, 5.0, 135.0, 100.0, 11.0]",False,
3094,"[-0.2, 0.1, -0.5, -0.1]","['24', '25', '26', '27']","[22.0, 128.0, 39.0, 11.0]",False,
3095,"[-0.4, 0.2, 2.5, -1.3, -0.3, -1.0, -0.6, -0.2, -0.1]","['22', '23', '24', '25', '26', '27', '28', '29', '30']","[4.0, 31.0, 113.0, 92.0, 16.0, 46.0, 37.0, 17.0, 13.0]",False,
3096,"[-0.30000000000000004, 0.4, 0.6]","['25', '29', '30']","[18.0, 5.0, 22.0]",True,0.7333333333333333
3097,"[-0.3, 0.0, 1.2999999999999998, 0.4]","['22', '23', '24', '25']","[9.0, 8.0, 73.0, 151.0]",False,
3098,"[-0.1, 0.5, -0.5, -0.1, 0.4, 2.7, -1.9, 0.8, 0.30000000000000004, 0.30000000000000004, -0.1]","['20', '21', '22', '27', '29', '30', '31', '32', '33', '34', '35']","[2.0, 16.0, 35.0, 45.0, 23.0, 103.0, 110.0, 65.0, 74.0, 33.0, 9.0]",False,
3099,"[0.5, 1.0, 0.30000000000000004, 1.2, 0.5]","['23', '24', '25', '26', '27']","[27.0, 57.0, 67.0, 73.0, 20.0]",True,0.0
3100,"[1.0, 1.4, 3.1, -0.9, 0.5, -0.4, 0.0]","['23', '24', '25', '26', '27', '29', '30']","[48.0, 75.0, 72.0, 74.0, 17.0, 27.0, 1.0]",True,0.0
3101,"[0.9, 0.3, -1.7, 2.8, -0.8, -0.1, -0.5, 0.7, -0.4]","['25', '26', '27', '28', '29', '30', '31', '32', '33']","[151.0, 120.0, 153.0, 154.0, 45.0, 149.0, 144.0, 34.0, 23.0]",False,
3102,"[0.2, 1.5, 2.3, 1.3, 0.8, 0.4, 0.19999999999999996, 1.9, 3.6, 2.3, 3.4, 1.5, 0.10000000000000009, 1.5, -0.4]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37']","[13.0, 74.0, 105.0, 96.0, 114.0, 95.0, 135.0, 109.0, 134.0, 143.0, 149.0, 107.0, 102.0, 91.0, 23.0]",False,
3103,"[0.2, 1.6, 1.3]","['24', '25', '26']","[7.0, 69.0, 56.0]",True,0.0
3104,"[-0.4, 0.1, -0.4]","['25', '26', '27']","[22.0, 3.0, 7.0]",True,0.0
3105,"[-0.30000000000000004, 0.1, 3.4, 0.5]","['22', '23', '24', '25']","[11.0, 8.0, 32.0, 33.0]",True,0.9404761904761905
3106,[0.0],['25'],[10.0],False,
3107,"[0.0, 0.8, 0.8, 0.1, 1.0, 2.4000000000000004, -0.3, 0.5, 0.2, 0.0, -1.0, 2.7, 1.6, -1.2000000000000002, 1.9, -0.2]","['24', '25', '26', '27', '28', '29', '30', '32', '33', '34', '35', '36', '37', '38', '39', '40']","[11.0, 31.0, 38.0, 7.0, 48.0, 33.0, 1.0, 60.0, 64.0, 60.0, 54.0, 65.0, 84.0, 57.0, 64.0, 6.0]",True,0.1581259150805271
3108,"[2.1, 1.0, 1.6]","['24', '25', '26']","[50.0, 153.0, 160.0]",False,
3109,"[-0.9, -0.1]","['23', '25']","[25.0, 2.0]",True,0.0
3110,"[1.3, 0.6, 0.6, 0.6, 1.6, 0.6, 1.3, 0.6, 0.3, -0.3, 0.0]","['27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '38']","[62.0, 60.0, 59.0, 35.0, 67.0, 71.0, 64.0, 67.0, 67.0, 5.0, 8.0]",True,0.0
3111,"[-0.3, 0.6, -0.6, -0.1]","['25', '26', '27', '29']","[3.0, 15.0, 10.0, 3.0]",True,0.25806451612903225
3112,"[-0.2, -0.4, 3.2, -0.3, 0.9, 1.7, -0.5, 0.2, 0.7, -0.2]","['29', '30', '31', '32', '33', '34', '35', '36', '37', '38']","[14.0, 35.0, 110.0, 77.0, 90.0, 118.0, 89.0, 73.0, 91.0, 30.0]",False,
3113,"[0.7, 0.2, 0.9, 2.0, 1.6, 2.4, 6.7, 0.9, 0.8, 0.4, 1.6, 1.4, 0.2, -0.6, -1.1]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37']","[9.0, 105.0, 46.0, 122.0, 152.0, 141.0, 156.0, 133.0, 129.0, 124.0, 114.0, 122.0, 99.0, 140.0, 60.0]",False,
3114,"[0.0, 0.3, -0.7, 4.3, 2.7, -0.4, 1.4, 0.8]","['21', '22', '23', '24', '25', '26', '27', '28']","[3.0, 28.0, 106.0, 148.0, 132.0, 128.0, 129.0, 115.0]",False,
3115,"[-0.2, 0.0, 0.09999999999999998]","['27', '28', '29']","[41.0, 59.0, 11.0]",True,0.0
3116,"[0.1, 0.0, -0.2, 0.4, -0.1, 0.7, 1.7, 2.0, 1.0, -0.9]","['19', '22', '24', '25', '26', '27', '28', '29', '30', '31']","[5.0, 3.0, 18.0, 37.0, 12.0, 30.0, 30.0, 64.0, 62.0, 26.0]",True,0.0
